alert1_ip,alert2_ip,time_diff_minutes,threat_type,correlation_text,should_correlate
192.168.7.151,192.168.1.101,34,ransomware,Single point ransomware detection at 192.168.7.151 independent,0
192.168.8.226,192.168.6.76,80,ddos,Single user user1 at 192.168.8.226 suspicious activity standalone,0
192.168.2.26,192.168.8.26,39,brute_force,brute_force attack from 192.168.2.26 unrelated to other incidents,0
192.168.3.126,192.168.3.51,5,brute_force,Multiple brute_force attacks: 192.168.3.126 -> 192.168.3.51 with common pattern,1
192.168.7.176,192.168.4.226,114,ransomware,Single point ransomware detection at 192.168.7.176 independent,0
192.168.2.126,192.168.7.76,42,phishing,Unique threat pattern at 192.168.2.126 no correlation,0
192.168.5.176,192.168.9.26,101,ransomware,ransomware attack from 192.168.5.176 unrelated to other incidents,0
192.168.8.101,192.168.8.76,3,insider_threat,Failed login from 192.168.8.101 followed by failed login from 192.168.8.76 within 2 minutes,1
192.168.7.26,192.168.8.101,102,brute_force,Isolated brute_force from 192.168.7.26 not related to other activity,0
192.168.9.76,192.168.9.1,5,phishing,Alert streak: phishing detected at 192.168.9.76 and 192.168.9.1 in 5-min window,1
192.168.9.226,192.168.9.51,3,insider_threat,Alert streak: insider_threat detected at 192.168.9.226 and 192.168.9.51 in 5-min window,1
192.168.1.101,192.168.9.201,50,data_exfil,Unique threat pattern at 192.168.1.101 no correlation,0
192.168.1.51,192.168.3.51,107,brute_force,Single point brute_force detection at 192.168.1.51 independent,0
192.168.2.26,192.168.9.1,116,brute_force,Unique threat pattern at 192.168.2.26 no correlation,0
192.168.3.1,192.168.9.151,91,malware,Isolated malware from 192.168.3.1 not related to other activity,0
192.168.1.76,192.168.1.226,3,ransomware,Failed login from 192.168.1.76 followed by failed login from 192.168.1.226 within 2 minutes,1
192.168.8.201,192.168.6.226,80,phishing,Single user user1 at 192.168.8.201 suspicious activity standalone,0
192.168.3.176,192.168.6.26,98,phishing,Isolated phishing from 192.168.3.176 not related to other activity,0
192.168.3.151,192.168.9.226,115,malware,Single point malware detection at 192.168.3.151 independent,0
192.168.8.151,192.168.7.51,97,ddos,Single user charlie at 192.168.8.151 suspicious activity standalone,0
192.168.4.226,192.168.7.226,88,brute_force,brute_force attack from 192.168.4.226 unrelated to other incidents,0
192.168.7.26,192.168.7.151,5,data_exfil,Failed login from 192.168.7.26 followed by failed login from 192.168.7.151 within 2 minutes,1
192.168.7.76,192.168.9.1,101,data_exfil,Isolated data_exfil from 192.168.7.76 not related to other activity,0
192.168.8.101,192.168.8.226,4,malware,Failed login from 192.168.8.101 followed by failed login from 192.168.8.226 within 2 minutes,1
192.168.9.151,192.168.9.101,2,insider_threat,Correlated threat: insider_threat activity from 192.168.9.151 and 192.168.9.101 same source network,1
192.168.6.101,192.168.3.151,42,ransomware,ransomware attack from 192.168.6.101 unrelated to other incidents,0
192.168.8.201,192.168.8.76,5,brute_force,Failed login from 192.168.8.201 followed by failed login from 192.168.8.76 within 2 minutes,1
192.168.1.226,192.168.1.1,1,brute_force,"bob at 192.168.1.226 attempted data access, then user2 at 192.168.1.1 accessed same resource",1
192.168.1.26,192.168.1.26,4,ddos,Correlated threat: ddos activity from 192.168.1.26 and 192.168.1.26 same source network,1
192.168.7.176,192.168.3.201,108,brute_force,Unique threat pattern at 192.168.7.176 no correlation,0
192.168.3.26,192.168.3.151,2,phishing,Multiple phishing attacks: 192.168.3.26 -> 192.168.3.151 with common pattern,1
192.168.8.151,192.168.8.51,2,brute_force,Failed login from 192.168.8.151 followed by failed login from 192.168.8.51 within 2 minutes,1
192.168.2.1,192.168.8.76,66,brute_force,Single user admin at 192.168.2.1 suspicious activity standalone,0
192.168.7.176,192.168.7.101,2,phishing,"user2 at 192.168.7.176 attempted data access, then user1 at 192.168.7.101 accessed same resource",1
192.168.7.26,192.168.7.201,2,phishing,Failed login from 192.168.7.26 followed by failed login from 192.168.7.201 within 2 minutes,1
192.168.4.226,192.168.4.26,5,brute_force,Correlated threat: brute_force activity from 192.168.4.226 and 192.168.4.26 same source network,1
192.168.9.1,192.168.4.1,74,insider_threat,Unique threat pattern at 192.168.9.1 no correlation,0
192.168.3.201,192.168.7.151,45,insider_threat,Single user admin at 192.168.3.201 suspicious activity standalone,0
192.168.3.76,192.168.3.226,2,ddos,Correlated threat: ddos activity from 192.168.3.76 and 192.168.3.226 same source network,1
192.168.8.101,192.168.7.26,50,phishing,Isolated phishing from 192.168.8.101 not related to other activity,0
192.168.8.126,192.168.2.151,113,insider_threat,Single point insider_threat detection at 192.168.8.126 independent,0
192.168.9.226,192.168.9.1,3,ransomware,Multiple ransomware attacks: 192.168.9.226 -> 192.168.9.1 with common pattern,1
192.168.2.151,192.168.2.201,1,ransomware,Failed login from 192.168.2.151 followed by failed login from 192.168.2.201 within 2 minutes,1
192.168.8.151,192.168.8.151,2,brute_force,Correlated threat: brute_force activity from 192.168.8.151 and 192.168.8.151 same source network,1
192.168.9.226,192.168.9.151,2,malware,"user1 at 192.168.9.226 attempted data access, then alice at 192.168.9.151 accessed same resource",1
192.168.3.26,192.168.8.176,97,malware,malware attack from 192.168.3.26 unrelated to other incidents,0
192.168.3.226,192.168.3.151,2,data_exfil,Correlated threat: data_exfil activity from 192.168.3.226 and 192.168.3.151 same source network,1
192.168.5.126,192.168.5.201,5,ransomware,Alert streak: ransomware detected at 192.168.5.126 and 192.168.5.201 in 5-min window,1
192.168.5.201,192.168.5.201,5,insider_threat,"user1 at 192.168.5.201 attempted data access, then charlie at 192.168.5.201 accessed same resource",1
192.168.9.151,192.168.9.51,2,phishing,Alert streak: phishing detected at 192.168.9.151 and 192.168.9.51 in 5-min window,1
192.168.4.76,192.168.5.226,120,brute_force,Isolated brute_force from 192.168.4.76 not related to other activity,0
192.168.6.1,192.168.8.151,54,data_exfil,data_exfil attack from 192.168.6.1 unrelated to other incidents,0
192.168.6.76,192.168.6.1,2,ddos,Alert streak: ddos detected at 192.168.6.76 and 192.168.6.1 in 5-min window,1
192.168.7.76,192.168.8.176,47,ransomware,Single point ransomware detection at 192.168.7.76 independent,0
192.168.4.126,192.168.4.101,3,phishing,Failed login from 192.168.4.126 followed by failed login from 192.168.4.101 within 2 minutes,1
192.168.8.126,192.168.8.76,1,brute_force,"eve at 192.168.8.126 attempted data access, then david at 192.168.8.76 accessed same resource",1
192.168.5.176,192.168.5.226,5,data_exfil,Multiple data_exfil attacks: 192.168.5.176 -> 192.168.5.226 with common pattern,1
192.168.6.1,192.168.6.176,3,data_exfil,"alice at 192.168.6.1 attempted data access, then user1 at 192.168.6.176 accessed same resource",1
192.168.8.176,192.168.8.126,1,phishing,Alert streak: phishing detected at 192.168.8.176 and 192.168.8.126 in 5-min window,1
192.168.2.126,192.168.8.1,44,malware,Single user user1 at 192.168.2.126 suspicious activity standalone,0
192.168.8.101,192.168.8.51,2,malware,Alert streak: malware detected at 192.168.8.101 and 192.168.8.51 in 5-min window,1
192.168.7.126,192.168.7.26,2,brute_force,Multiple brute_force attacks: 192.168.7.126 -> 192.168.7.26 with common pattern,1
192.168.8.126,192.168.6.126,52,malware,malware attack from 192.168.8.126 unrelated to other incidents,0
192.168.3.126,192.168.3.201,2,insider_threat,Alert streak: insider_threat detected at 192.168.3.126 and 192.168.3.201 in 5-min window,1
192.168.6.176,192.168.9.26,101,phishing,Single user david at 192.168.6.176 suspicious activity standalone,0
192.168.7.201,192.168.8.201,117,phishing,Unique threat pattern at 192.168.7.201 no correlation,0
192.168.3.76,192.168.3.1,2,data_exfil,Failed login from 192.168.3.76 followed by failed login from 192.168.3.1 within 2 minutes,1
192.168.7.26,192.168.7.76,4,ransomware,Failed login from 192.168.7.26 followed by failed login from 192.168.7.76 within 2 minutes,1
192.168.7.1,192.168.6.176,46,ddos,Single user user1 at 192.168.7.1 suspicious activity standalone,0
192.168.5.76,192.168.9.101,61,brute_force,Unique threat pattern at 192.168.5.76 no correlation,0
192.168.2.151,192.168.2.101,5,malware,Correlated threat: malware activity from 192.168.2.151 and 192.168.2.101 same source network,1
192.168.1.26,192.168.8.26,46,brute_force,Unique threat pattern at 192.168.1.26 no correlation,0
192.168.7.1,192.168.4.101,112,malware,malware attack from 192.168.7.1 unrelated to other incidents,0
192.168.6.26,192.168.7.26,78,ddos,Single user david at 192.168.6.26 suspicious activity standalone,0
192.168.7.226,192.168.8.76,105,ransomware,Unique threat pattern at 192.168.7.226 no correlation,0
192.168.7.151,192.168.9.176,44,insider_threat,Single point insider_threat detection at 192.168.7.151 independent,0
192.168.3.201,192.168.5.176,37,data_exfil,Unique threat pattern at 192.168.3.201 no correlation,0
192.168.2.126,192.168.4.1,107,ddos,Single point ddos detection at 192.168.2.126 independent,0
192.168.7.226,192.168.7.201,5,brute_force,"charlie at 192.168.7.226 attempted data access, then user1 at 192.168.7.201 accessed same resource",1
192.168.8.76,192.168.8.126,4,ddos,"user2 at 192.168.8.76 attempted data access, then user2 at 192.168.8.126 accessed same resource",1
192.168.1.126,192.168.9.76,99,insider_threat,insider_threat attack from 192.168.1.126 unrelated to other incidents,0
192.168.6.76,192.168.6.26,4,phishing,"eve at 192.168.6.76 attempted data access, then charlie at 192.168.6.26 accessed same resource",1
192.168.7.76,192.168.7.226,2,phishing,Alert streak: phishing detected at 192.168.7.76 and 192.168.7.226 in 5-min window,1
192.168.5.126,192.168.8.151,90,brute_force,Unique threat pattern at 192.168.5.126 no correlation,0
192.168.4.101,192.168.7.51,90,ransomware,ransomware attack from 192.168.4.101 unrelated to other incidents,0
192.168.3.126,192.168.4.151,33,malware,malware attack from 192.168.3.126 unrelated to other incidents,0
192.168.8.201,192.168.5.26,52,data_exfil,Single user eve at 192.168.8.201 suspicious activity standalone,0
192.168.8.226,192.168.3.126,95,ransomware,Unique threat pattern at 192.168.8.226 no correlation,0
192.168.9.201,192.168.9.151,3,ransomware,Alert streak: ransomware detected at 192.168.9.201 and 192.168.9.151 in 5-min window,1
192.168.1.226,192.168.9.76,52,phishing,Isolated phishing from 192.168.1.226 not related to other activity,0
192.168.8.126,192.168.8.201,5,ddos,Failed login from 192.168.8.126 followed by failed login from 192.168.8.201 within 2 minutes,1
192.168.6.176,192.168.6.226,4,ddos,Alert streak: ddos detected at 192.168.6.176 and 192.168.6.226 in 5-min window,1
192.168.9.51,192.168.9.226,5,phishing,Failed login from 192.168.9.51 followed by failed login from 192.168.9.226 within 2 minutes,1
192.168.6.101,192.168.6.126,2,ransomware,Multiple ransomware attacks: 192.168.6.101 -> 192.168.6.126 with common pattern,1
192.168.8.151,192.168.8.1,5,data_exfil,Multiple data_exfil attacks: 192.168.8.151 -> 192.168.8.1 with common pattern,1
192.168.5.176,192.168.8.26,56,brute_force,brute_force attack from 192.168.5.176 unrelated to other incidents,0
192.168.2.126,192.168.2.101,3,insider_threat,Correlated threat: insider_threat activity from 192.168.2.126 and 192.168.2.101 same source network,1
192.168.6.1,192.168.6.226,4,brute_force,Alert streak: brute_force detected at 192.168.6.1 and 192.168.6.226 in 5-min window,1
192.168.8.51,192.168.8.201,2,malware,Multiple malware attacks: 192.168.8.51 -> 192.168.8.201 with common pattern,1
192.168.6.76,192.168.6.176,3,phishing,Correlated threat: phishing activity from 192.168.6.76 and 192.168.6.176 same source network,1
192.168.5.76,192.168.7.176,61,ddos,Single user bob at 192.168.5.76 suspicious activity standalone,0
192.168.3.51,192.168.5.226,112,malware,Unique threat pattern at 192.168.3.51 no correlation,0
192.168.5.101,192.168.5.1,1,malware,Multiple malware attacks: 192.168.5.101 -> 192.168.5.1 with common pattern,1
192.168.9.101,192.168.2.176,98,ddos,Single point ddos detection at 192.168.9.101 independent,0
192.168.5.126,192.168.5.76,5,malware,Failed login from 192.168.5.126 followed by failed login from 192.168.5.76 within 2 minutes,1
192.168.7.226,192.168.2.76,80,insider_threat,Isolated insider_threat from 192.168.7.226 not related to other activity,0
192.168.7.76,192.168.8.1,50,data_exfil,Single point data_exfil detection at 192.168.7.76 independent,0
192.168.5.151,192.168.5.76,3,brute_force,Alert streak: brute_force detected at 192.168.5.151 and 192.168.5.76 in 5-min window,1
192.168.3.26,192.168.3.126,2,ddos,Alert streak: ddos detected at 192.168.3.26 and 192.168.3.126 in 5-min window,1
192.168.3.201,192.168.8.101,51,data_exfil,data_exfil attack from 192.168.3.201 unrelated to other incidents,0
192.168.5.201,192.168.5.101,4,ddos,"alice at 192.168.5.201 attempted data access, then bob at 192.168.5.101 accessed same resource",1
192.168.7.176,192.168.7.176,3,data_exfil,Failed login from 192.168.7.176 followed by failed login from 192.168.7.176 within 2 minutes,1
192.168.9.51,192.168.9.126,3,brute_force,Correlated threat: brute_force activity from 192.168.9.51 and 192.168.9.126 same source network,1
192.168.5.126,192.168.5.26,2,ransomware,Correlated threat: ransomware activity from 192.168.5.126 and 192.168.5.26 same source network,1
192.168.4.26,192.168.4.26,4,insider_threat,"user2 at 192.168.4.26 attempted data access, then user1 at 192.168.4.26 accessed same resource",1
192.168.6.176,192.168.7.1,81,insider_threat,Isolated insider_threat from 192.168.6.176 not related to other activity,0
192.168.9.101,192.168.1.26,110,insider_threat,Single user user2 at 192.168.9.101 suspicious activity standalone,0
192.168.8.151,192.168.4.151,37,ransomware,ransomware attack from 192.168.8.151 unrelated to other incidents,0
192.168.8.101,192.168.6.201,56,phishing,phishing attack from 192.168.8.101 unrelated to other incidents,0
192.168.1.51,192.168.1.51,5,ransomware,"alice at 192.168.1.51 attempted data access, then david at 192.168.1.51 accessed same resource",1
192.168.9.126,192.168.9.201,1,data_exfil,Correlated threat: data_exfil activity from 192.168.9.126 and 192.168.9.201 same source network,1
192.168.6.26,192.168.6.76,1,brute_force,Multiple brute_force attacks: 192.168.6.26 -> 192.168.6.76 with common pattern,1
192.168.1.151,192.168.1.151,1,ddos,Alert streak: ddos detected at 192.168.1.151 and 192.168.1.151 in 5-min window,1
192.168.2.76,192.168.6.101,109,phishing,phishing attack from 192.168.2.76 unrelated to other incidents,0
192.168.3.151,192.168.1.76,37,phishing,Single point phishing detection at 192.168.3.151 independent,0
192.168.7.176,192.168.7.201,2,data_exfil,"alice at 192.168.7.176 attempted data access, then user2 at 192.168.7.201 accessed same resource",1
192.168.9.226,192.168.5.226,110,brute_force,Single user bob at 192.168.9.226 suspicious activity standalone,0
192.168.2.201,192.168.3.176,67,phishing,Single point phishing detection at 192.168.2.201 independent,0
192.168.4.151,192.168.6.201,43,insider_threat,insider_threat attack from 192.168.4.151 unrelated to other incidents,0
192.168.8.126,192.168.7.151,111,ddos,Single point ddos detection at 192.168.8.126 independent,0
192.168.9.126,192.168.4.76,110,data_exfil,Unique threat pattern at 192.168.9.126 no correlation,0
192.168.6.176,192.168.4.1,110,malware,Single point malware detection at 192.168.6.176 independent,0
192.168.8.176,192.168.8.101,1,data_exfil,Alert streak: data_exfil detected at 192.168.8.176 and 192.168.8.101 in 5-min window,1
192.168.9.226,192.168.8.176,83,ddos,ddos attack from 192.168.9.226 unrelated to other incidents,0
192.168.6.101,192.168.6.101,3,phishing,Correlated threat: phishing activity from 192.168.6.101 and 192.168.6.101 same source network,1
192.168.4.1,192.168.4.226,1,ransomware,Failed login from 192.168.4.1 followed by failed login from 192.168.4.226 within 2 minutes,1
192.168.4.26,192.168.6.126,107,malware,malware attack from 192.168.4.26 unrelated to other incidents,0
192.168.2.151,192.168.4.201,46,malware,Single user user1 at 192.168.2.151 suspicious activity standalone,0
192.168.9.1,192.168.2.226,75,phishing,Isolated phishing from 192.168.9.1 not related to other activity,0
192.168.3.151,192.168.3.76,4,brute_force,Multiple brute_force attacks: 192.168.3.151 -> 192.168.3.76 with common pattern,1
192.168.7.76,192.168.7.151,5,insider_threat,Failed login from 192.168.7.76 followed by failed login from 192.168.7.151 within 2 minutes,1
192.168.8.51,192.168.6.126,114,ddos,ddos attack from 192.168.8.51 unrelated to other incidents,0
192.168.6.126,192.168.6.201,5,data_exfil,"admin at 192.168.6.126 attempted data access, then david at 192.168.6.201 accessed same resource",1
192.168.8.126,192.168.6.1,59,insider_threat,Single point insider_threat detection at 192.168.8.126 independent,0
192.168.3.76,192.168.9.76,109,malware,Single user alice at 192.168.3.76 suspicious activity standalone,0
192.168.2.76,192.168.2.226,4,insider_threat,Alert streak: insider_threat detected at 192.168.2.76 and 192.168.2.226 in 5-min window,1
192.168.3.51,192.168.7.51,91,phishing,Single user user1 at 192.168.3.51 suspicious activity standalone,0
192.168.7.101,192.168.7.51,1,data_exfil,"david at 192.168.7.101 attempted data access, then user1 at 192.168.7.51 accessed same resource",1
192.168.1.51,192.168.3.201,63,brute_force,brute_force attack from 192.168.1.51 unrelated to other incidents,0
192.168.4.51,192.168.4.51,2,ddos,Multiple ddos attacks: 192.168.4.51 -> 192.168.4.51 with common pattern,1
192.168.6.26,192.168.1.201,33,data_exfil,Single user david at 192.168.6.26 suspicious activity standalone,0
192.168.2.101,192.168.2.226,2,data_exfil,Correlated threat: data_exfil activity from 192.168.2.101 and 192.168.2.226 same source network,1
192.168.2.151,192.168.7.26,68,insider_threat,insider_threat attack from 192.168.2.151 unrelated to other incidents,0
192.168.9.151,192.168.9.151,3,brute_force,Correlated threat: brute_force activity from 192.168.9.151 and 192.168.9.151 same source network,1
192.168.4.176,192.168.6.1,82,malware,malware attack from 192.168.4.176 unrelated to other incidents,0
192.168.3.76,192.168.7.1,114,ddos,Single user user1 at 192.168.3.76 suspicious activity standalone,0
192.168.7.101,192.168.7.51,5,ddos,Multiple ddos attacks: 192.168.7.101 -> 192.168.7.51 with common pattern,1
192.168.5.201,192.168.6.226,116,phishing,phishing attack from 192.168.5.201 unrelated to other incidents,0
192.168.9.226,192.168.7.26,111,malware,Unique threat pattern at 192.168.9.226 no correlation,0
192.168.5.176,192.168.8.101,87,ddos,Unique threat pattern at 192.168.5.176 no correlation,0
192.168.7.51,192.168.7.26,2,brute_force,Failed login from 192.168.7.51 followed by failed login from 192.168.7.26 within 2 minutes,1
192.168.2.226,192.168.2.76,2,brute_force,Correlated threat: brute_force activity from 192.168.2.226 and 192.168.2.76 same source network,1
192.168.3.226,192.168.3.76,3,brute_force,Alert streak: brute_force detected at 192.168.3.226 and 192.168.3.76 in 5-min window,1
192.168.9.26,192.168.3.101,94,brute_force,Single user david at 192.168.9.26 suspicious activity standalone,0
192.168.3.51,192.168.3.76,2,phishing,Multiple phishing attacks: 192.168.3.51 -> 192.168.3.76 with common pattern,1
192.168.5.101,192.168.5.101,2,ransomware,Correlated threat: ransomware activity from 192.168.5.101 and 192.168.5.101 same source network,1
192.168.1.101,192.168.8.151,77,phishing,Single point phishing detection at 192.168.1.101 independent,0
192.168.4.176,192.168.4.26,5,ddos,Alert streak: ddos detected at 192.168.4.176 and 192.168.4.26 in 5-min window,1
192.168.6.226,192.168.2.101,39,brute_force,Single user alice at 192.168.6.226 suspicious activity standalone,0
192.168.4.1,192.168.4.26,5,ddos,Correlated threat: ddos activity from 192.168.4.1 and 192.168.4.26 same source network,1
192.168.3.1,192.168.6.26,58,brute_force,Single user user1 at 192.168.3.1 suspicious activity standalone,0
192.168.7.76,192.168.7.151,1,insider_threat,Failed login from 192.168.7.76 followed by failed login from 192.168.7.151 within 2 minutes,1
192.168.9.76,192.168.7.1,82,data_exfil,Single point data_exfil detection at 192.168.9.76 independent,0
192.168.6.176,192.168.6.76,2,ddos,"eve at 192.168.6.176 attempted data access, then david at 192.168.6.76 accessed same resource",1
192.168.2.201,192.168.6.226,78,insider_threat,insider_threat attack from 192.168.2.201 unrelated to other incidents,0
192.168.3.176,192.168.4.26,86,data_exfil,Single point data_exfil detection at 192.168.3.176 independent,0
192.168.8.176,192.168.8.201,2,malware,Correlated threat: malware activity from 192.168.8.176 and 192.168.8.201 same source network,1
192.168.9.201,192.168.9.26,2,ransomware,Correlated threat: ransomware activity from 192.168.9.201 and 192.168.9.26 same source network,1
192.168.9.76,192.168.9.101,4,ddos,"alice at 192.168.9.76 attempted data access, then david at 192.168.9.101 accessed same resource",1
192.168.6.176,192.168.6.101,5,ddos,Failed login from 192.168.6.176 followed by failed login from 192.168.6.101 within 2 minutes,1
192.168.3.76,192.168.6.51,60,ddos,Isolated ddos from 192.168.3.76 not related to other activity,0
192.168.8.126,192.168.7.26,42,malware,Isolated malware from 192.168.8.126 not related to other activity,0
192.168.4.151,192.168.4.26,1,ransomware,Alert streak: ransomware detected at 192.168.4.151 and 192.168.4.26 in 5-min window,1
192.168.6.26,192.168.8.101,83,data_exfil,data_exfil attack from 192.168.6.26 unrelated to other incidents,0
192.168.8.26,192.168.6.126,86,brute_force,Isolated brute_force from 192.168.8.26 not related to other activity,0
192.168.7.76,192.168.7.76,3,phishing,"eve at 192.168.7.76 attempted data access, then user1 at 192.168.7.76 accessed same resource",1
192.168.4.51,192.168.2.201,82,ransomware,Single point ransomware detection at 192.168.4.51 independent,0
192.168.4.51,192.168.4.26,5,data_exfil,Failed login from 192.168.4.51 followed by failed login from 192.168.4.26 within 2 minutes,1
192.168.3.226,192.168.7.176,33,ransomware,Isolated ransomware from 192.168.3.226 not related to other activity,0
192.168.6.26,192.168.6.151,2,insider_threat,Multiple insider_threat attacks: 192.168.6.26 -> 192.168.6.151 with common pattern,1
192.168.4.226,192.168.4.126,2,ransomware,Failed login from 192.168.4.226 followed by failed login from 192.168.4.126 within 2 minutes,1
192.168.8.26,192.168.7.51,115,insider_threat,Single point insider_threat detection at 192.168.8.26 independent,0
192.168.3.26,192.168.2.51,59,brute_force,Unique threat pattern at 192.168.3.26 no correlation,0
192.168.9.1,192.168.1.26,115,ransomware,ransomware attack from 192.168.9.1 unrelated to other incidents,0
192.168.7.1,192.168.4.151,94,malware,Single point malware detection at 192.168.7.1 independent,0
192.168.7.26,192.168.7.1,4,ddos,"alice at 192.168.7.26 attempted data access, then user1 at 192.168.7.1 accessed same resource",1
192.168.3.51,192.168.3.126,3,brute_force,Alert streak: brute_force detected at 192.168.3.51 and 192.168.3.126 in 5-min window,1
192.168.6.226,192.168.6.201,1,insider_threat,"user1 at 192.168.6.226 attempted data access, then admin at 192.168.6.201 accessed same resource",1
192.168.4.176,192.168.4.126,3,ransomware,Alert streak: ransomware detected at 192.168.4.176 and 192.168.4.126 in 5-min window,1
192.168.6.76,192.168.6.26,1,brute_force,Alert streak: brute_force detected at 192.168.6.76 and 192.168.6.26 in 5-min window,1
192.168.6.51,192.168.6.1,3,data_exfil,Correlated threat: data_exfil activity from 192.168.6.51 and 192.168.6.1 same source network,1
192.168.8.76,192.168.8.226,3,ransomware,"bob at 192.168.8.76 attempted data access, then charlie at 192.168.8.226 accessed same resource",1
192.168.7.26,192.168.5.226,72,brute_force,Unique threat pattern at 192.168.7.26 no correlation,0
192.168.9.151,192.168.6.226,31,ransomware,ransomware attack from 192.168.9.151 unrelated to other incidents,0
192.168.6.1,192.168.6.1,3,malware,Alert streak: malware detected at 192.168.6.1 and 192.168.6.1 in 5-min window,1
192.168.6.176,192.168.6.51,1,insider_threat,Correlated threat: insider_threat activity from 192.168.6.176 and 192.168.6.51 same source network,1
192.168.8.226,192.168.7.76,54,ransomware,Unique threat pattern at 192.168.8.226 no correlation,0
192.168.8.126,192.168.8.226,1,malware,Failed login from 192.168.8.126 followed by failed login from 192.168.8.226 within 2 minutes,1
192.168.7.26,192.168.7.126,5,malware,"charlie at 192.168.7.26 attempted data access, then admin at 192.168.7.126 accessed same resource",1
192.168.9.1,192.168.9.51,1,insider_threat,"alice at 192.168.9.1 attempted data access, then user2 at 192.168.9.51 accessed same resource",1
192.168.2.101,192.168.2.1,4,ransomware,Correlated threat: ransomware activity from 192.168.2.101 and 192.168.2.1 same source network,1
192.168.2.176,192.168.2.51,3,brute_force,Multiple brute_force attacks: 192.168.2.176 -> 192.168.2.51 with common pattern,1
192.168.6.76,192.168.4.26,57,brute_force,brute_force attack from 192.168.6.76 unrelated to other incidents,0
192.168.7.101,192.168.1.26,33,malware,Single point malware detection at 192.168.7.101 independent,0
192.168.5.176,192.168.9.126,55,ransomware,Isolated ransomware from 192.168.5.176 not related to other activity,0
192.168.3.176,192.168.5.201,73,ddos,ddos attack from 192.168.3.176 unrelated to other incidents,0
192.168.4.151,192.168.5.226,83,ransomware,Single user admin at 192.168.4.151 suspicious activity standalone,0
192.168.1.26,192.168.1.126,1,insider_threat,"user1 at 192.168.1.26 attempted data access, then admin at 192.168.1.126 accessed same resource",1
192.168.2.51,192.168.2.226,5,ddos,Alert streak: ddos detected at 192.168.2.51 and 192.168.2.226 in 5-min window,1
192.168.1.51,192.168.5.226,100,ransomware,Unique threat pattern at 192.168.1.51 no correlation,0
192.168.3.101,192.168.2.26,48,brute_force,brute_force attack from 192.168.3.101 unrelated to other incidents,0
192.168.3.126,192.168.5.201,62,malware,Unique threat pattern at 192.168.3.126 no correlation,0
192.168.6.101,192.168.8.26,103,ddos,Single user alice at 192.168.6.101 suspicious activity standalone,0
192.168.5.26,192.168.5.151,3,ddos,Failed login from 192.168.5.26 followed by failed login from 192.168.5.151 within 2 minutes,1
192.168.5.101,192.168.5.76,2,malware,Alert streak: malware detected at 192.168.5.101 and 192.168.5.76 in 5-min window,1
192.168.8.76,192.168.3.26,36,ddos,Single point ddos detection at 192.168.8.76 independent,0
192.168.7.101,192.168.7.176,2,phishing,"user1 at 192.168.7.101 attempted data access, then charlie at 192.168.7.176 accessed same resource",1
192.168.4.126,192.168.4.226,2,brute_force,Alert streak: brute_force detected at 192.168.4.126 and 192.168.4.226 in 5-min window,1
192.168.9.226,192.168.9.101,2,insider_threat,"david at 192.168.9.226 attempted data access, then david at 192.168.9.101 accessed same resource",1
192.168.2.1,192.168.4.26,117,ransomware,Unique threat pattern at 192.168.2.1 no correlation,0
192.168.6.201,192.168.6.226,4,data_exfil,Alert streak: data_exfil detected at 192.168.6.201 and 192.168.6.226 in 5-min window,1
192.168.3.26,192.168.3.51,3,ransomware,"david at 192.168.3.26 attempted data access, then user1 at 192.168.3.51 accessed same resource",1
192.168.7.101,192.168.6.101,83,ransomware,Single user user1 at 192.168.7.101 suspicious activity standalone,0
192.168.8.51,192.168.8.126,4,malware,"eve at 192.168.8.51 attempted data access, then charlie at 192.168.8.126 accessed same resource",1
192.168.6.101,192.168.5.26,48,ddos,Unique threat pattern at 192.168.6.101 no correlation,0
192.168.1.101,192.168.1.126,2,ransomware,Alert streak: ransomware detected at 192.168.1.101 and 192.168.1.126 in 5-min window,1
192.168.4.151,192.168.4.151,2,data_exfil,Failed login from 192.168.4.151 followed by failed login from 192.168.4.151 within 2 minutes,1
192.168.3.176,192.168.4.51,79,ddos,Single point ddos detection at 192.168.3.176 independent,0
192.168.4.76,192.168.4.126,2,insider_threat,Failed login from 192.168.4.76 followed by failed login from 192.168.4.126 within 2 minutes,1
192.168.5.51,192.168.1.126,53,ddos,Single user user1 at 192.168.5.51 suspicious activity standalone,0
192.168.1.26,192.168.3.26,68,phishing,Unique threat pattern at 192.168.1.26 no correlation,0
192.168.4.176,192.168.4.151,2,ransomware,Multiple ransomware attacks: 192.168.4.176 -> 192.168.4.151 with common pattern,1
192.168.8.26,192.168.1.176,73,ddos,ddos attack from 192.168.8.26 unrelated to other incidents,0
192.168.9.126,192.168.9.226,2,malware,Failed login from 192.168.9.126 followed by failed login from 192.168.9.226 within 2 minutes,1
192.168.2.126,192.168.6.1,61,brute_force,brute_force attack from 192.168.2.126 unrelated to other incidents,0
192.168.6.1,192.168.6.176,4,ddos,Multiple ddos attacks: 192.168.6.1 -> 192.168.6.176 with common pattern,1
192.168.5.76,192.168.3.126,85,data_exfil,Isolated data_exfil from 192.168.5.76 not related to other activity,0
192.168.8.151,192.168.1.26,88,malware,Single point malware detection at 192.168.8.151 independent,0
192.168.1.26,192.168.9.1,94,ddos,ddos attack from 192.168.1.26 unrelated to other incidents,0
